T,P,N2,O2,NO,N,O,NO+,e-
14124.000000,101325.000000,8.99463900e-05,2.84375106e-07,7.66149636e-06,7.76405793e-01,2.14930141e-01,4.28308683e-03,4.28308683e-03
14132.000000,101325.000000,8.95024584e-05,2.83586297e-07,7.63311957e-06,7.76400028e-01,2.14923755e-01,4.28939886e-03,4.28939886e-03
14140.000000,101325.000000,8.90612647e-05,2.82800377e-07,7.60487481e-06,7.76394252e-01,2.14917362e-01,4.29571836e-03,4.29571836e-03
14148.000000,101325.000000,8.86227892e-05,2.82017333e-07,7.57676135e-06,7.76388465e-01,2.14910963e-01,4.30204532e-03,4.30204532e-03
14156.000000,101325.000000,8.81870123e-05,2.81237152e-07,7.54877847e-06,7.76382668e-01,2.14904556e-01,4.30837976e-03,4.30837976e-03
14164.000000,101325.000000,8.77539147e-05,2.80459820e-07,7.52092542e-06,7.76376859e-01,2.14898142e-01,4.31472169e-03,4.31472169e-03
14172.000000,101325.000000,8.73234772e-05,2.79685324e-07,7.49320148e-06,7.76371040e-01,2.14891721e-01,4.32107112e-03,4.32107112e-03
14180.000000,101325.000000,8.68956806e-05,2.78913652e-07,7.46560594e-06,7.76365210e-01,2.14885294e-01,4.32742807e-03,4.32742807e-03
14188.000000,101325.000000,8.64705059e-05,2.78144790e-07,7.43813808e-06,7.76359369e-01,2.14878859e-01,4.33379255e-03,4.33379255e-03
14196.000000,101325.000000,8.60479346e-05,2.77378726e-07,7.41079719e-06,7.76353518e-01,2.14872417e-01,4.34016456e-03,4.34016456e-03
14204.000000,101325.000000,8.56279478e-05,2.76615448e-07,7.38358256e-06,7.76347656e-01,2.14865968e-01,4.34654413e-03,4.34654413e-03
14212.000000,101325.000000,8.52105272e-05,2.75854941e-07,7.35649350e-06,7.76341783e-01,2.14859512e-01,4.35293125e-03,4.35293125e-03
14220.000000,101325.000000,8.47956544e-05,2.75097194e-07,7.32952931e-06,7.76335899e-01,2.14853048e-01,4.35932595e-03,4.35932595e-03
14228.000000,101325.000000,8.43833113e-05,2.74342195e-07,7.30268929e-06,7.76330005e-01,2.14846578e-01,4.36572824e-03,4.36572824e-03
14236.000000,101325.000000,8.39734798e-05,2.73589930e-07,7.27597275e-06,7.76324100e-01,2.14840101e-01,4.37213812e-03,4.37213812e-03
14244.000000,101325.000000,8.35661420e-05,2.72840387e-07,7.24937903e-06,7.76318185e-01,2.14833616e-01,4.37855561e-03,4.37855561e-03
14252.000000,101325.000000,8.31612802e-05,2.72093554e-07,7.22290742e-06,7.76312258e-01,2.14827124e-01,4.38498072e-03,4.38498072e-03
14260.000000,101325.000000,8.27588769e-05,2.71349419e-07,7.19655727e-06,7.76306321e-01,2.14820625e-01,4.39141347e-03,4.39141347e-03
14268.000000,101325.000000,8.23589145e-05,2.70607969e-07,7.17032790e-06,7.76300374e-01,2.14814119e-01,4.39785386e-03,4.39785386e-03
14276.000000,101325.000000,8.19613757e-05,2.69869193e-07,7.14421864e-06,7.76294415e-01,2.14807605e-01,4.40430190e-03,4.40430190e-03
14284.000000,101325.000000,8.15662435e-05,2.69133078e-07,7.11822884e-06,7.76288447e-01,2.14801085e-01,4.41075761e-03,4.41075761e-03
14292.000000,101325.000000,8.11735006e-05,2.68399612e-07,7.09235783e-06,7.76282467e-01,2.14794557e-01,4.41722101e-03,4.41722101e-03
14300.000000,101325.000000,8.07831303e-05,2.67668783e-07,7.06660496e-06,7.76276477e-01,2.14788021e-01,4.42369209e-03,4.42369209e-03
14308.000000,101325.000000,8.03951158e-05,2.66940580e-07,7.04096959e-06,7.76270476e-01,2.14781479e-01,4.43017088e-03,4.43017088e-03
14316.000000,101325.000000,8.00094404e-05,2.66214990e-07,7.01545107e-06,7.76264465e-01,2.14774929e-01,4.43665738e-03,4.43665738e-03
14324.000000,101325.000000,7.96260877e-05,2.65492003e-07,6.99004875e-06,7.76258443e-01,2.14768372e-01,4.44315162e-03,4.44315162e-03
14332.000000,101325.000000,7.92450412e-05,2.64771605e-07,6.96476201e-06,7.76252411e-01,2.14761807e-01,4.44965359e-03,4.44965359e-03
14340.000000,101325.000000,7.88662848e-05,2.64053785e-07,6.93959020e-06,7.76246368e-01,2.14755236e-01,4.45616331e-03,4.45616331e-03
14348.000000,101325.000000,7.84898023e-05,2.63338533e-07,6.91453270e-06,7.76240314e-01,2.14748656e-01,4.46268080e-03,4.46268080e-03
14356.000000,101325.000000,7.81155778e-05,2.62625836e-07,6.88958889e-06,7.76234250e-01,2.14742070e-01,4.46920606e-03,4.46920606e-03
14364.000000,101325.000000,7.77435954e-05,2.61915683e-07,6.86475814e-06,7.76228176e-01,2.14735476e-01,4.47573911e-03,4.47573911e-03
14372.000000,101325.000000,7.73738394e-05,2.61208063e-07,6.84003983e-06,7.76222090e-01,2.14728875e-01,4.48227996e-03,4.48227996e-03
14380.000000,101325.000000,7.70062942e-05,2.60502964e-07,6.81543337e-06,7.76215995e-01,2.14722266e-01,4.48882862e-03,4.48882862e-03
14388.000000,101325.000000,7.66409442e-05,2.59800374e-07,6.79093812e-06,7.76209889e-01,2.14715650e-01,4.49538510e-03,4.49538510e-03
14396.000000,101325.000000,7.62777743e-05,2.59100284e-07,6.76655350e-06,7.76203772e-01,2.14709026e-01,4.50194942e-03,4.50194942e-03
14404.000000,101325.000000,7.59167691e-05,2.58402681e-07,6.74227890e-06,7.76197645e-01,2.14702395e-01,4.50852158e-03,4.50852158e-03
14412.000000,101325.000000,7.55579135e-05,2.57707555e-07,6.71811371e-06,7.76191507e-01,2.14695756e-01,4.51510161e-03,4.51510161e-03
14420.000000,101325.000000,7.52011925e-05,2.57014894e-07,6.69405736e-06,7.76185359e-01,2.14689110e-01,4.52168951e-03,4.52168951e-03
14428.000000,101325.000000,7.48465913e-05,2.56324688e-07,6.67010924e-06,7.76179200e-01,2.14682457e-01,4.52828529e-03,4.52828529e-03
14436.000000,101325.000000,7.44940951e-05,2.55636926e-07,6.64626877e-06,7.76173031e-01,2.14675795e-01,4.53488896e-03,4.53488896e-03
14444.000000,101325.000000,7.41436893e-05,2.54951596e-07,6.62253536e-06,7.76166851e-01,2.14669127e-01,4.54150055e-03,4.54150055e-03
14452.000000,101325.000000,7.37953593e-05,2.54268689e-07,6.59890845e-06,7.76160661e-01,2.14662451e-01,4.54812005e-03,4.54812005e-03
14460.000000,101325.000000,7.34490907e-05,2.53588193e-07,6.57538745e-06,7.76154460e-01,2.14655767e-01,4.55474749e-03,4.55474749e-03
14468.000000,101325.000000,7.31048693e-05,2.52910097e-07,6.55197179e-06,7.76148249e-01,2.14649076e-01,4.56138287e-03,4.56138287e-03
14476.000000,101325.000000,7.27626808e-05,2.52234391e-07,6.52866091e-06,7.76142027e-01,2.14642377e-01,4.56802621e-03,4.56802621e-03
14484.000000,101325.000000,7.24225112e-05,2.51561065e-07,6.50545423e-06,7.76135795e-01,2.14635670e-01,4.57467751e-03,4.57467751e-03
14492.000000,101325.000000,7.20843465e-05,2.50890108e-07,6.48235120e-06,7.76129553e-01,2.14628956e-01,4.58133680e-03,4.58133680e-03
14500.000000,101325.000000,7.17481729e-05,2.50221509e-07,6.45935126e-06,7.76123300e-01,2.14622234e-01,4.58800408e-03,4.58800408e-03
14508.000000,101325.000000,7.14139766e-05,2.49555258e-07,6.43645386e-06,7.76117037e-01,2.14615505e-01,4.59467936e-03,4.59467936e-03
14516.000000,101325.000000,7.10817440e-05,2.48891345e-07,6.41365844e-06,7.76110763e-01,2.14608767e-01,4.60136266e-03,4.60136266e-03
14524.000000,101325.000000,7.07514615e-05,2.48229760e-07,6.39096446e-06,7.76104479e-01,2.14602023e-01,4.60805399e-03,4.60805399e-03
14532.000000,101325.000000,7.04231158e-05,2.47570491e-07,6.36837137e-06,7.76098184e-01,2.14595270e-01,4.61475336e-03,4.61475336e-03
14540.000000,101325.000000,7.00966935e-05,2.46913530e-07,6.34587864e-06,7.76091879e-01,2.14588510e-01,4.62146078e-03,4.62146078e-03
14548.000000,101325.000000,6.97721814e-05,2.46258865e-07,6.32348572e-06,7.76085564e-01,2.14581742e-01,4.62817627e-03,4.62817627e-03
14556.000000,101325.000000,6.94495664e-05,2.45606488e-07,6.30119208e-06,7.76079238e-01,2.14574966e-01,4.63489984e-03,4.63489984e-03
14564.000000,101325.000000,6.91288355e-05,2.44956387e-07,6.27899720e-06,7.76072902e-01,2.14568183e-01,4.64163150e-03,4.64163150e-03
14572.000000,101325.000000,6.88099757e-05,2.44308553e-07,6.25690054e-06,7.76066555e-01,2.14561391e-01,4.64837126e-03,4.64837126e-03
14580.000000,101325.000000,6.84929743e-05,2.43662976e-07,6.23490158e-06,7.76060198e-01,2.14554592e-01,4.65511914e-03,4.65511914e-03
14588.000000,101325.000000,6.81778186e-05,2.43019645e-07,6.21299980e-06,7.76053830e-01,2.14547786e-01,4.66187515e-03,4.66187515e-03
14596.000000,101325.000000,6.78644959e-05,2.42378553e-07,6.19119468e-06,7.76047452e-01,2.14540971e-01,4.66863929e-03,4.66863929e-03
14604.000000,101325.000000,6.75529937e-05,2.41739687e-07,6.16948571e-06,7.76041064e-01,2.14534148e-01,4.67541158e-03,4.67541158e-03
14612.000000,101325.000000,6.72432996e-05,2.41103039e-07,6.14787238e-06,7.76034666e-01,2.14527318e-01,4.68219204e-03,4.68219204e-03
14620.000000,101325.000000,6.69354014e-05,2.40468600e-07,6.12635417e-06,7.76028257e-01,2.14520480e-01,4.68898068e-03,4.68898068e-03
14628.000000,101325.000000,6.66292867e-05,2.39836358e-07,6.10493059e-06,7.76021837e-01,2.14513634e-01,4.69577750e-03,4.69577750e-03
14636.000000,101325.000000,6.63249434e-05,2.39206306e-07,6.08360113e-06,7.76015407e-01,2.14506780e-01,4.70258253e-03,4.70258253e-03
14644.000000,101325.000000,6.60223596e-05,2.38578433e-07,6.06236530e-06,7.76008967e-01,2.14499918e-01,4.70939577e-03,4.70939577e-03
14652.000000,101325.000000,6.57215232e-05,2.37952730e-07,6.04122260e-06,7.76002517e-01,2.14493048e-01,4.71621723e-03,4.71621723e-03
14660.000000,101325.000000,6.54224224e-05,2.37329188e-07,6.02017253e-06,7.75996056e-01,2.14486170e-01,4.72304694e-03,4.72304694e-03
14668.000000,101325.000000,6.51250454e-05,2.36707797e-07,5.99921460e-06,7.75989584e-01,2.14479285e-01,4.72988489e-03,4.72988489e-03
14676.000000,101325.000000,6.48293807e-05,2.36088547e-07,5.97834834e-06,7.75983103e-01,2.14472391e-01,4.73673111e-03,4.73673111e-03
14684.000000,101325.000000,6.45354165e-05,2.35471430e-07,5.95757325e-06,7.75976611e-01,2.14465490e-01,4.74358560e-03,4.74358560e-03
14692.000000,101325.000000,6.42431414e-05,2.34856437e-07,5.93688886e-06,7.75970108e-01,2.14458580e-01,4.75044838e-03,4.75044838e-03
14700.000000,101325.000000,6.39525441e-05,2.34243558e-07,5.91629469e-06,7.75963596e-01,2.14451662e-01,4.75731946e-03,4.75731946e-03
14708.000000,101325.000000,6.36636131e-05,2.33632783e-07,5.89579026e-06,7.75957073e-01,2.14444737e-01,4.76419886e-03,4.76419886e-03
14716.000000,101325.000000,6.33763373e-05,2.33024105e-07,5.87537510e-06,7.75950539e-01,2.14437803e-01,4.77108658e-03,4.77108658e-03
14724.000000,101325.000000,6.30907055e-05,2.32417514e-07,5.85504874e-06,7.75943995e-01,2.14430861e-01,4.77798263e-03,4.77798263e-03
14732.000000,101325.000000,6.28067066e-05,2.31813000e-07,5.83481072e-06,7.75937441e-01,2.14423912e-01,4.78488704e-03,4.78488704e-03
14740.000000,101325.000000,6.25243297e-05,2.31210556e-07,5.81466057e-06,7.75930876e-01,2.14416954e-01,4.79179981e-03,4.79179981e-03
14748.000000,101325.000000,6.22435640e-05,2.30610172e-07,5.79459784e-06,7.75924302e-01,2.14409988e-01,4.79872095e-03,4.79872095e-03
14756.000000,101325.000000,6.19643985e-05,2.30011839e-07,5.77462206e-06,7.75917716e-01,2.14403014e-01,4.80565049e-03,4.80565049e-03
14764.000000,101325.000000,6.16868225e-05,2.29415548e-07,5.75473279e-06,7.75911121e-01,2.14396031e-01,4.81258842e-03,4.81258842e-03
14772.000000,101325.000000,6.14108255e-05,2.28821292e-07,5.73492956e-06,7.75904515e-01,2.14389041e-01,4.81953476e-03,4.81953476e-03
14780.000000,101325.000000,6.11363968e-05,2.28229060e-07,5.71521193e-06,7.75897898e-01,2.14382043e-01,4.82648953e-03,4.82648953e-03
14788.000000,101325.000000,6.08635261e-05,2.27638845e-07,5.69557945e-06,7.75891272e-01,2.14375036e-01,4.83345274e-03,4.83345274e-03
14796.000000,101325.000000,6.05922027e-05,2.27050637e-07,5.67603169e-06,7.75884635e-01,2.14368021e-01,4.84042440e-03,4.84042440e-03
14804.000000,101325.000000,6.03224166e-05,2.26464428e-07,5.65656819e-06,7.75877987e-01,2.14360998e-01,4.84740452e-03,4.84740452e-03
14812.000000,101325.000000,6.00541573e-05,2.25880211e-07,5.63718852e-06,7.75871330e-01,2.14353967e-01,4.85439312e-03,4.85439312e-03
14820.000000,101325.000000,5.97874148e-05,2.25297975e-07,5.61789224e-06,7.75864661e-01,2.14346928e-01,4.86139020e-03,4.86139020e-03
14828.000000,101325.000000,5.95221789e-05,2.24717713e-07,5.59867892e-06,7.75857983e-01,2.14339880e-01,4.86839579e-03,4.86839579e-03
14836.000000,101325.000000,5.92584396e-05,2.24139416e-07,5.57954813e-06,7.75851294e-01,2.14332824e-01,4.87540989e-03,4.87540989e-03
14844.000000,101325.000000,5.89961871e-05,2.23563076e-07,5.56049945e-06,7.75844595e-01,2.14325760e-01,4.88243251e-03,4.88243251e-03
14852.000000,101325.000000,5.87354113e-05,2.22988685e-07,5.54153244e-06,7.75837886e-01,2.14318687e-01,4.88946368e-03,4.88946368e-03
14860.000000,101325.000000,5.84761026e-05,2.22416234e-07,5.52264668e-06,7.75831166e-01,2.14311606e-01,4.89650339e-03,4.89650339e-03
14868.000000,101325.000000,5.82182513e-05,2.21845715e-07,5.50384175e-06,7.75824435e-01,2.14304517e-01,4.90355167e-03,4.90355167e-03
14876.000000,101325.000000,5.79618476e-05,2.21277120e-07,5.48511724e-06,7.75817695e-01,2.14297420e-01,4.91060853e-03,4.91060853e-03
14884.000000,101325.000000,5.77068820e-05,2.20710441e-07,5.46647274e-06,7.75810944e-01,2.14290314e-01,4.91767397e-03,4.91767397e-03
14892.000000,101325.000000,5.74533450e-05,2.20145669e-07,5.44790781e-06,7.75804183e-01,2.14283200e-01,4.92474802e-03,4.92474802e-03
14900.000000,101325.000000,5.72012272e-05,2.19582797e-07,5.42942207e-06,7.75797411e-01,2.14276078e-01,4.93183068e-03,4.93183068e-03
14908.000000,101325.000000,5.69505193e-05,2.19021816e-07,5.41101509e-06,7.75790629e-01,2.14268947e-01,4.93892196e-03,4.93892196e-03
